date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:54:12	65296/65296	---MCZ	200	added ('OK')	text/css	date:Sat,%2031%20Mar%202018%2010:49:10%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css	demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:22	44762/44762	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:52:10%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/slideshow2_785x345.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/slideshow2_785x345.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:27	62775/62775	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:52:12%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/slideshow3_785x345.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/slideshow3_785x345.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:31	71362/71362	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:52:13%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/slideshow4_785x345.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/slideshow4_785x345.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:33	48580/48580	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:52:16%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/slideshow5_785x345.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/slideshow5_785x345.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:33	83559/83559	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Mar%202018%2010:48:23%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/article.html	demo.tadathemes.com/HTML_DigitalWorld/source/article.html	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:35	9472/9472	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:50:02%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog1_85x55.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog1_85x55.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:39	158232/158232	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:51:59%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/slideshow1_785x345.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/slideshow1_785x345.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:39	16709/16709	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:50:03%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog2_85x55.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog2_85x55.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:39	11046/11046	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:50:05%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog3_85x55.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog3_85x55.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:39	11309/11309	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:50:07%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog4_85x55.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog4_85x55.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:41	8798/8798	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:38%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product9_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product9_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:41	11109/11109	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:16%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product10_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product10_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:43	6987/6987	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:16%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product11_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product11_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:43	12467/12467	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:17%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product12_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product12_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:45	4985/4985	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:19%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product14_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product14_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:49	10598/10598	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:19%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product15_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product15_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:51	7191/7191	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:20%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product16_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product16_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:51	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/colection.html	demo.tadathemes.com/HTML_DigitalWorld/source/colection.html	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:53	90566/90566	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:49:42%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/banner1_235x700.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/banner1_235x700.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:57	13793/13793	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:20%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product17_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product17_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:54:59	13793/13793	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:21%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product18_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product18_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:01	7588/7588	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:21%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product19_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product19_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:03	8725/8725	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:22%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product20_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product20_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:05	16479/16479	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:24%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product21_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product21_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:07	7264/7264	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:24%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product22_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product22_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:09	10043/10043	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:25%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product23_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product23_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:13	151029/151029	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:49:48%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/banner2_235x700.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/banner2_235x700.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:13	10682/10682	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:25%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product24_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product24_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:15	11554/11554	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:26%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product25_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product25_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:17	9105/9105	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:26%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product26_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product26_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:19	9797/9797	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:27%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product27_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product27_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:21	8577/8577	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:27%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product28_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product28_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:23	7223/7223	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:29%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product29_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product29_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:27	6505/6505	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:30%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product30_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product30_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:27	112130/112130	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:49:51%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/banner3_235x700.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/banner3_235x700.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:27	22679/22679	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:49:54%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/banner4_235x700.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/banner4_235x700.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:27	6349/6349	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:30%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product31_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product31_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:27	7263/7263	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:31%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product32_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product32_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:29	11965/11965	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:32%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product33_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product33_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:31	14159/14159	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:51:32%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product34_320x320.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/product34_320x320.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:36	82981/82981	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2024%20Apr%202018%2001:02:37%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/js/jquery.themepunch.plugins.min.js	demo.tadathemes.com/HTML_DigitalWorld/source/assets/js/jquery.themepunch.plugins.min.js	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:37	108442/108442	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2024%20Apr%202018%2001:02:38%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/js/jquery.themepunch.revolution.min.js	demo.tadathemes.com/HTML_DigitalWorld/source/assets/js/jquery.themepunch.revolution.min.js	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/index.html)
22:55:39	83/83	---M--	409	error ('Conflict')	text/html	date:Wed,%2002%20Jan%202019%2015:55:37%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/page-contact.html	demo.tadathemes.com/HTML_DigitalWorld/source/page-contact.html	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/product.html)
22:55:41	83/83	---M--	409	error ('Conflict')	text/html	date:Wed,%2002%20Jan%202019%2015:55:39%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/account-register.html	demo.tadathemes.com/HTML_DigitalWorld/source/account-register.html	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/product.html)
22:55:42	2577/2577	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2031%20Mar%202018%2010:50:19%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/gears.svg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/gears.svg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:43	58627/58627	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:50:06%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog4_1024x1024.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog4_1024x1024.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/blog.html)
22:55:43	192/192	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:52:31%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/white.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/white.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:44	179/179	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:49:57%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/black.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/black.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:45	195/195	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:50:19%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/gold.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/gold.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:47	193/193	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:51:41%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/silver.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/silver.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:47	193/193	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:51:39%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/quite-black.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/quite-black.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:49	73778/73778	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:50:03%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog2_1024x1024.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog2_1024x1024.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/blog.html)
22:55:49	193/193	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:52:31%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/very-silver.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/very-silver.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:51	113147/113147	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:50:05%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog3_1024x1024.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/blog3_1024x1024.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/blog.html)
22:55:51	197/197	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:51:40%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/really-blue.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/really-blue.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:51	195/195	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:50:12%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/carbon-gray.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/carbon-gray.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:52	196/196	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:50:16%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/dazzling-white.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/dazzling-white.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:53	196/196	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:51:06%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/mineral-black.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/mineral-black.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:55	197/197	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:51:12%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/platinum.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/platinum.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:55	195/195	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:50:21%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/gray.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/gray.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:56	196/196	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Mar%202018%2010:50:14%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/ceramic.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/ceramic.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/collection.html)
22:55:57	20952/20952	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2010:50:18%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/digital_marketingSM_large.jpg	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/digital_marketingSM_large.jpg	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/page-about.html)
22:55:58	83/83	---M--	409	error ('Conflict')	text/html	date:Wed,%2002%20Jan%202019%2015:55:58%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/.page-contact.hml	demo.tadathemes.com/HTML_DigitalWorld/source/.page-contact.html	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/product.html)
22:55:58	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/gradient/g30.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/gradient/g30.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:55:59	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/gradient/g40.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/images/gradient/g40.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:56:00	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/shadow1.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/shadow1.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:56:01	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/shadow2.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/shadow2.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:56:02	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/shadow3.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/shadow3.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:56:03	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/gridtile.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/gridtile.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:56:04	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/gridtile_white.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/gridtile_white.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:56:05	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/gridtile_3x3.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/gridtile_3x3.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:56:06	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/gridtile_3x3_white.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/gridtile_3x3_white.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:56:07	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/boxed_bgtile.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/boxed_bgtile.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:56:08	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/navigdots_bgtile.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/navigdots_bgtile.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:56:09	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/bullet.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/bullet.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
22:56:10	694/694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Oct%202018%2009:10:36%20GMT	http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/bullets.png	demo.tadathemes.com/HTML_DigitalWorld/source/assets/assets/bullets.png	(from http://demo.tadathemes.com/HTML_DigitalWorld/source/assets/css/themepunch.revolution.css)
